"","logFC.Agegroup.","Pvalues","adjPvalues"
"XR_243327.2",-0.119113631088042,0.781322320305593,0.818331424646271
"NM_053284.3",-0.0733160946253674,0.858265551177952,0.878253386879344
"XM_024450478.1",-0.124761284884743,0.617455470042676,0.706080781988864
"NM_153350.4",-0.267627762586243,0.6024617338767,0.697238093484848
"NM_024042.4",-0.165835621616783,0.625923159871291,0.710719327966619
"XR_243298.4",-0.245953729427636,0.205884010359478,0.560505105142553
"NM_016541.3",-0.0149115429998148,0.973853786703194,0.976908258642905
"NR_036442.3",-0.153077593247868,0.337330429452886,0.589845188672516
"NM_014587.5",-0.153275825530409,0.552579860710737,0.674188980784791
"NM_001001410.3",-0.206545319444081,0.138550228056267,0.549307502251699
"NM_001272051.2",-0.1495887275388,0.293344785880943,0.576279778478858
"XR_001752042.2",-0.185455327654424,0.509053702307875,0.653298740874049
"NM_020825.4",-0.249043104731766,0.22419984275372,0.567102921238153
"NM_144570.3",-0.305784148997863,0.306193649514282,0.578010053867959
"XM_024450211.1",-0.230329620207686,0.349089431146155,0.591021307642899
"XM_024450210.1",-0.236163683700397,0.431958248996942,0.620291617772286
"NM_005326.6",0.00201224168743002,0.988793730607234,0.989476127936845
"NM_031208.3",-0.155802278425499,0.402485754325045,0.607536610278535
"NM_016332.3",-0.221171981616258,0.0988532479499544,0.549307502251699
"NM_004548.3",-0.246013250345451,0.0190955403463363,0.384463335685704
"NM_002952.4",0.264149041948631,0.0519226601827808,0.545909611026749
"NM_006453.3",-0.143416948413949,0.421238184715113,0.614482261405345
"NM_005262.3",-0.177758875852256,0.235768561159963,0.568326235965891
"NM_004209.6",-0.20942683356524,0.538982930141352,0.667399870798429
"NM_178167.4",-0.133018916172451,0.531722806327235,0.662654120476572
"NR_135175.1",-0.238003795816332,0.355944661300574,0.591649408291234
"NR_132114.1",-0.130489148555478,0.523023616924946,0.658486775519505
"NM_020764.4",-0.401941716323827,0.00946276903960074,0.251761745090295
"NM_182563.3",-0.103194559492703,0.636106148229765,0.716808948850327
"NM_001042371.3",-0.220046483697715,0.299439167498717,0.576279778478858
"XM_011522399.2",-0.207165039188275,0.470730412492588,0.633274252450919
"XM_005255049.4",-0.339796861608337,0.270341183418488,0.571212700847808
"NM_001286625.1",-0.320994909508673,0.356935779863027,0.591649408291234
"NM_001089.3",-0.206652548194581,0.389773319634624,0.604092949446064
"NM_001694.4",0.527381009291527,0.422915316265609,0.615722544116228
"NR_024492.1",-0.126331382827289,0.593460978925426,0.691927045987869
"NR_040023.1",-0.287501484583555,0.172302505110158,0.549307502251699
"NM_018992.4",-0.231290689149485,0.0919907963760469,0.549307502251699
"NM_007108.4",-0.109509444070615,0.485664632365778,0.64106847239907
"NR_123723.1",-0.150612816696683,0.333400293779932,0.588011211808225
"NR_110900.1",-0.185910544029769,0.142062050733,0.549307502251699
"NM_033208.4",-0.314734212746269,0.00996801163448204,0.26160392524885
"XM_011522647.2",-0.247851519617536,0.241297653746756,0.568326235965891
"NM_152457.3",-0.307318419976523,0.14650669783048,0.549307502251699
"XM_024450169.1",-0.231220477814558,0.155309036147609,0.549307502251699
"XM_005255633.5",-0.187415661512891,0.339943435124945,0.591021307642899
"NM_021646.4",0.0464883031360739,0.779170185134023,0.816917403068933
"XM_024450439.1",0.257229693525868,0.313832357914375,0.580481466967494
"NM_015421.4",-0.276563690521367,0.131984934978322,0.549307502251699
"NR_147908.1",-0.0476431926907355,0.76725429818234,0.808032550867669
"XM_011522462.3",-0.304422632175993,0.0962194784903869,0.549307502251699
"NM_014117.3",-0.305641026002748,0.0746785902483935,0.549307502251699
"NM_014015.4",-0.190709380242616,0.447819315830584,0.625462208929192
"NM_015659.3",-0.271667793254115,0.0959812284402789,0.549307502251699
"NM_001145205.2",-0.294909122897589,0.452016788877449,0.627210939258274
"NM_014287.4",-0.288219824800169,0.276432126767365,0.571513255573891
"NR_123722.1",-0.168448742453483,0.29405678919726,0.576279778478858
"NR_036447.1",0.553294408677158,0.0482271357517082,0.539994956293258
"NR_146331.1",0.113544968156191,0.746639189987976,0.793569232532575
"XM_006720996.3",-1.36774720246515,0.0361887621249188,0.489808080995129
"NM_015161.3",-1.21516721000162,5.03739873464481e-06,0.000362125284223343
"NM_016235.3",-0.218867450259706,0.436759377068979,0.622407479527357
"NM_001142725.2",-0.361441003461511,0.0614034398037497,0.545909611026749
"NM_173475.4",-0.296905657783873,0.0690368196860352,0.549307502251699
"NM_130464.3",0.171083719359957,0.696721703519744,0.757888821324753
"NR_002594.1",0.190302602295283,0.545418529159618,0.671355574941804
"NM_005849.4",-0.230808410626829,0.314422871221274,0.580987387029648
"NR_003370.2",-0.16432678170658,0.305344368181926,0.578010053867959
"NM_003366.4",-0.275260917954417,0.0957111018173074,0.549307502251699
"XM_011545893.3",-0.217785870914149,0.34699762932417,0.591021307642899
"NR_027460.1",-0.221437103271851,0.350186147440011,0.591021307642899
"NR_027154.1",-0.417192672659164,0.0987033888630731,0.549307502251699
"NM_001135865.1",-0.0414182601738182,0.84408637817436,0.867878211914782
"NM_006043.2",-0.319827335418046,0.502523325647562,0.650487944458454
"NM_015044.4",-0.266655453540269,0.089872331775082,0.549307502251699
"NM_001083614.2",-0.18604950865018,0.263045675289074,0.570619246639045
"NM_005030.6",-0.216956938385998,0.583647202429161,0.687759807819816
"NM_006539.4",-0.272839002979851,0.462203449891368,0.631094804411544
"NM_032626.5",-0.29202098269498,0.123199972959521,0.549307502251699
"NR_038379.1",-0.04260618840066,0.80902794553093,0.841377458145848
"NM_001308293.1",-0.159451243482096,0.524588165094165,0.660002463675956
"NM_015503.2",-0.218153043244951,0.441890790570436,0.623472855187125
"NM_024816.3",-0.13989565828055,0.403458478206866,0.607536610278535
"NM_032815.3",-0.22108838188428,0.165401627798042,0.549307502251699
"XR_002957880.1",-0.210990034543306,0.415681643892995,0.612293419682432
"NM_001256443.2",-0.186084045100138,0.385509923053432,0.603171716673835
"NM_024516.4",-0.153796285503976,0.426154664065852,0.618354480456337
"NM_006319.5",-0.370632746597565,0.201156593654153,0.559438789746041
"XM_017023106.2",-0.260134209490582,0.219817252146289,0.56321576745622
"XR_001752362.1",-0.0823261430845668,0.665786124918915,0.737783630976253
"NM_003609.5",-0.316904659671294,0.10248207746056,0.549307502251699
"NR_134855.2",-0.281343686542225,0.251738894897978,0.568903217373448
"NM_031478.6",0.0605156055859925,0.871711362125497,0.889344925299539
"NM_031477.5",-0.159303220359346,0.546518206055513,0.671450893002921
"NR_135192.1",-0.256225085423974,0.0450011866737985,0.53266710756741
"NM_024307.3",-0.165148508460103,0.283703207852037,0.576075458708354
"XR_001752351.1",-0.236640576452174,0.364553402704925,0.595440646490725
"NR_037608.1",0.0573817329017725,0.845562914011696,0.868808478570266
"NR_002453.5",0.0293083341544956,0.889206055634808,0.903854735836293
"NM_012248.4",-0.283512222633837,0.125916747311886,0.549307502251699
"XM_017023665.2",-0.119486975895477,0.527036394864228,0.660792792279364
"XR_001752116.2",-0.22784068402135,0.253171891408843,0.569146112469492
"NM_152458.7",-0.0681890689467029,0.572940918931786,0.682352634456748
"NM_138447.3",-0.212376092465864,0.356182161403738,0.591649408291234
"NM_024031.4",-0.232837869906079,0.20215910807213,0.559438789746041
"NM_001256932.2",0.0597477924378595,0.764937392916128,0.806514611691245
"NM_006662.3",-0.217126182921109,0.348615720647876,0.591021307642899
"NM_001256829.2",-0.312427556703368,0.0801380373604894,0.549307502251699
"NM_000294.3",-0.224882142357855,0.160322451898336,0.549307502251699
"NM_001286526.2",-0.202304420746183,0.186682931893324,0.554409116733886
"XM_011545980.3",-0.321167771797617,0.0481343609475515,0.539994956293258
"NR_024348.1",-0.137889281371211,0.568638700433575,0.680442430888123
"NM_152288.3",-0.236827093047857,0.153351017464472,0.549307502251699
"NM_052874.5",0.277078541633743,0.684153529225755,0.74912034538595
"XR_001752041.1",-0.222173990912732,0.210213085795906,0.560608659463852
"NR_024034.1",-0.26717958203895,0.277332248277434,0.572248502107539
"NR_002837.1",-2.35564413687109,6.24871434328432e-17,1.81212715955245e-13
"NM_005880.4",-0.293430718671306,0.110004346427717,0.549307502251699
"NR_110649.1",-0.372521062128464,0.361546697278605,0.594337583091819
"NM_001348078.2",-0.221018292900351,0.221445676608067,0.564833291366053
"NM_004352.4",-0.202467252580942,0.623707871062155,0.709421716715019
"NM_007006.3",-0.304480202208988,0.128190664276919,0.549307502251699
"NM_005954.4",0.0359297620391912,0.920364091895191,0.931261099797698
"NM_005953.5",-0.217941166273654,0.581874728632353,0.687249131159223
"NM_176870.3",0.0427914127832263,0.935116210347389,0.944397356784757
"NM_005952.4",0.0586358302212906,0.892181317285964,0.906720105179358
"NM_001242795.2",-0.303276133972768,0.597178289190105,0.694172986621072
"NM_012106.4",-0.274915310879622,0.02687323939991,0.447887323331833
"NM_002996.6",-1.70745878493512,0.00159280350031945,0.0603807862866198
"NM_020312.4",-0.221577487787681,0.093731115262987,0.549307502251699
"NM_032940.3",-0.247821684055178,0.118116216718933,0.549307502251699
"NM_005886.3",-0.0929737026441766,0.745291620385432,0.792427387394226
"NM_002428.4",-0.183978857020387,0.247599233088337,0.568326235965891
"XR_001751988.2",-0.22076143659548,0.159472902895386,0.549307502251699
"NM_003869.6",-0.151455197742247,0.519121879372882,0.656399092448326
"NM_033309.3",-0.270663825081462,0.157326530062668,0.549307502251699
"NM_018378.3",-0.070924575701447,0.79905888065395,0.833541902323049
"NM_178516.4",-0.196116970440336,0.525416699844795,0.6600426378817
"NM_004691.5",-0.261311948354987,0.320676722641572,0.58193741763079
"NR_104656.1",-0.172911496452103,0.512633488275543,0.654904326046509
"XM_006721288.4",-0.25776789946589,0.264301634643233,0.570619246639045
"NM_001243650.2",-0.236944632621557,0.179543284319241,0.551563055641736
"XM_017023717.1",-0.267804935118911,0.182646677720895,0.552516556007626
"NM_020457.3",-0.224921999591524,0.146375696445435,0.549307502251699
"NM_014329.5",-0.2195844716813,0.327835446418253,0.585030802799734
"NM_001907.3",-0.229767394939498,0.130644545937277,0.549307502251699
"NM_002801.4",-0.179100737016355,0.17279322681548,0.549307502251699
"NM_000229.2",-0.195509351761866,0.376384865161309,0.599462877480021
"NM_018380.4",-0.261678371751145,0.160093544126079,0.549307502251699
"NM_013245.3",-0.203340434550372,0.213173103364963,0.561551290191662
"NM_022341.2",-0.184503758988082,0.0943986737865906,0.549307502251699
"NM_030579.3",-0.290738000769235,0.0642941174635144,0.545909611026749
"NR_033959.1",-0.12954891363709,0.444721235295448,0.624421858464293
"NM_058219.3",-0.250464989976103,0.290351243880755,0.576279778478858
"NM_012426.5",-0.247781880916804,0.170334228962787,0.549307502251699
"NR_034083.3",-0.254344400968295,0.358897422196264,0.592712143718204
"NM_145911.3",-0.170220521729051,0.501583627904758,0.650150879923072
"NM_006961.4",-0.280595368277971,0.0881388584546952,0.549307502251699
"NM_001137675.4",-0.29818405319111,0.0666149680338057,0.545909611026749
"NM_001361.5",-0.0983059154647268,0.596460505397761,0.693999027465619
"NM_002811.5",-0.245454199075292,0.188668114805166,0.556536012125108
"NR_026950.1",-0.131429004950837,0.419369841597033,0.61347037600755
"NM_021615.5",-0.227276167015684,0.446111254497001,0.624534220633021
"NM_024533.5",-0.140872215267368,0.420491210289522,0.614482261405345
"NM_007285.7",-0.285615915845486,0.0180951826504994,0.377089777026232
"NM_001031804.3",-0.288645290259222,0.184737728999079,0.553142992944803
"NM_022041.3",-0.295662777908175,0.241223939795236,0.568326235965891
"NM_001537.4",-0.258438850939567,0.102678591956108,0.549307502251699
"NM_012213.3",-0.240755684196935,0.105022330318564,0.549307502251699
"NM_182981.3",-0.264126371758169,0.339860032087791,0.591021307642899
"NM_001243160.2",-0.131590650665211,0.649403381930085,0.725291666059386
"NR_146503.1",-0.165718836662393,0.481693083129704,0.638879460816895
"NM_021149.5",-0.153427751914915,0.30317528037388,0.5769083419188
"XR_933433.3",-0.224430412808254,0.17224949818991,0.549307502251699
"NM_016095.3",-0.188807517245054,0.608091696826317,0.700823712037636
"NM_001318794.2",-0.20166353118009,0.158078734509671,0.549307502251699
"NM_001451.3",-0.157159677113254,0.57593105668043,0.68380760056223
"NM_024735.5",-0.326768158276232,0.53867052755557,0.667399870798429
"NM_022818.5",-0.172643207826297,0.268485780941859,0.57107942069165
"XR_002957826.1",-0.218685470410029,0.278954404083298,0.572923351162581
"XM_011523514.3",-0.235176191302209,0.566174406952049,0.679840323049418
"XM_011523089.2",0.642639743249044,0.00351380044847762,0.111978256050386
"NR_024402.2",-0.170603250299719,0.583290380881442,0.687758530008612
"NR_024399.1",-0.359605413462059,0.119177789603815,0.549307502251699
"NM_178310.4",-0.146488876147475,0.615040221244141,0.704569086157618
"XM_017022910.2",-0.188308820412525,0.434708355981243,0.621137702937366
"NM_030928.4",-0.0695306742614139,0.88849930249332,0.903453007444119
"XR_933884.2",-0.205473082943339,0.410344879994432,0.609787420949964
"XR_933890.2",-0.173587994199816,0.31317313470415,0.580390817912381
"NR_136339.1",-0.249137948688787,0.298056546273624,0.576279778478858
"XR_933895.3",-0.124095271893864,0.379961412859193,0.600469395574792
"NR_073515.2",-0.264716861039924,0.198968580981761,0.559438789746041
"NR_036480.1",-0.142577035658465,0.626904303705963,0.711275398087594
"XM_017023889.1",-0.102620396012705,0.752498649894559,0.797750350829545
"NM_032451.2",-0.18052155118217,0.442235745903419,0.623472855187125
"NM_002386.3",-0.140899554017236,0.534688243615991,0.664493638948521
"NM_006086.4",-1.85968371183991,1.46591312810836e-06,0.000130804556046592
"NM_145039.3",-0.229217017003582,0.114729548586301,0.549307502251699
"NM_001042610.3",-0.801843552657217,0.299139121543327,0.576279778478858
"XR_001752313.1",0.153286220084167,0.873756144489463,0.890491238453503
"XM_024451046.1",-0.225355111411904,0.82477170245197,0.853252100921209
"NM_001094.4",-0.329607073894849,0.701754485369687,0.761398607531935
"NM_001304.5",-0.055643856380269,0.869350602182689,0.887588112312283
"NM_032932.6",-0.536649233007678,0.269284849934339,0.57107942069165
"NM_001304438.2",-0.110525764850237,0.764043305278427,0.80571839465725
"NM_003559.4",0.779695383529008,0.00207215433815434,0.0746490382689141
"XR_002958013.1",-0.282815140476524,0.240825657023531,0.568326235965891
"NM_080282.3",-0.347841438209182,0.103637891126306,0.549307502251699
"NM_020761.3",-0.247096118043829,0.340844638556501,0.591021307642899
"NM_005993.5",-0.164714646650229,0.35019492911774,0.591021307642899
"NM_001128159.3",0.0553028415431873,0.870191122877754,0.888262673828049
"NM_018146.4",-0.533396376007253,0.00735139013643378,0.205980979668193
"NM_178568.4",-0.216949907404631,0.561295211350153,0.677152609905068
"NM_000430.4",0.118633441060272,0.810600800060991,0.842550557979382
"NR_037928.1",-0.310359585731417,0.0358769856903926,0.488466002357458
"NM_003342.4",-0.309908711382148,0.0771425345311111,0.549307502251699
"XM_024450919.1",-0.227323240955539,0.228298152524795,0.568279898739505
"NM_001330111.2",-0.025470059195156,0.939227179271393,0.947306807960587
"NM_004822.3",-0.240289100045764,0.327284631814448,0.584436842525801
"NM_001303.4",-0.217018058130999,0.175661667526757,0.549492315698494
"NM_030665.4",-0.175360597985528,0.472375944378392,0.634303258224722
"NR_036647.1",-0.251477288545733,0.538161232800472,0.667123494664304
"NM_014683.4",-0.2528497467931,0.192782902452751,0.558773997767035
"NM_000625.4",-0.278046044293358,0.455872435523924,0.628789566239896
"XM_011525389.3",-0.2451490993402,0.628090630353336,0.712065218148817
"NM_000386.4",-0.269096973947305,0.0894073297965994,0.549307502251699
"NM_183377.1",-0.08136762994137,0.901883693384308,0.915137407562803
"NM_024835.5",1.13114092286499,1.22950507768171e-05,0.000801250500062235
"NM_012138.4",0.744197949493085,0.0373202889269817,0.497603852359756
"NM_014598.4",0.299533794517575,0.476471042583154,0.637255116260007
"NM_025248.3",1.28018204088427,0.000988309824735865,0.0398069234963057
"NR_038847.1",-0.265442174053118,0.427234493953218,0.619130305022068
"NM_003079.5",-0.258513654581392,0.0690022901403739,0.549307502251699
"XR_001752540.2",-0.224612445126895,0.385781667115414,0.603337599056215
"NM_004941.3",-0.297257636532085,0.0753333162790157,0.549307502251699
"NR_136228.2",-0.251289492111313,0.130608627690233,0.549307502251699
"NM_004090.4",-0.214427113116164,0.37668048181229,0.599462877480021
"NM_080863.5",-0.0624399691793984,0.760360413295161,0.802856434937544
"NR_110802.1",-0.116120547794872,0.512388971392405,0.65488233452533
"NR_033799.1",-0.873867839162898,0.180538778660459,0.551699112871792
"NM_001006607.2",-0.018589731812751,0.96779236798343,0.972487133455283
"XM_024450773.1",-0.276480820940958,0.0730248974339345,0.549307502251699
"NM_001012511.2",-0.251710071844429,0.125888678220087,0.549307502251699
"XM_005257861.4",0.0600214653575355,0.777960668185055,0.815944281279081
"NM_020178.5",-0.286979022517869,0.592069345383523,0.690989481406782
"NM_178509.6",-0.307958241545315,0.108781595323901,0.549307502251699
"NM_000502.6",-0.255219527445047,0.211479851729222,0.561260454319582
"NM_006039.5",-0.230360128201484,0.508280570713932,0.652940710994641
"NM_005828.5",-0.298962307454535,0.0122694112141572,0.29775140184984
"NR_046273.1",-0.130973829808279,0.567232649527557,0.680110222783214
"NM_000442.5",-0.253959064523266,0.200404631682122,0.559438789746041
"NM_007215.4",-0.282491017386716,0.0558052626932474,0.545909611026749
"NM_145811.3",-0.312299178698104,0.514960281756626,0.654929428645626
"NM_014405.4",-0.229875084889722,0.0387558054360869,0.508661950686386
"XR_002957945.1",-0.362529831371373,0.478702580667507,0.637961806419461
"NR_103738.1",-0.287196070210281,0.25797780510706,0.570619246639045
"NM_002086.5",-1.44521566167744,1.68986062378889e-06,0.000145740130289171
"NM_000154.2",-0.121465389295342,0.556212601954677,0.675043542861923
"NR_040017.1",-0.274331582408921,0.0513039843842724,0.545909611026749
"XM_017025206.2",-0.215296141025206,0.117173302282501,0.549307502251699
"NM_003255.5",-0.283695882423991,0.0554368557162319,0.545909611026749
"XM_011525087.3",-0.215788257737301,0.287501070296432,0.576279778478858
"NM_001256071.3",-0.21108208571709,0.297740307318706,0.576279778478858
"NM_001080395.3",-0.210502896266851,0.586331517152771,0.688906262887791
"NM_138570.4",-0.205263563481868,0.248203450100953,0.568326235965891
"NM_002917.2",-0.323992280852958,0.228342977874842,0.568279898739505
"NM_003585.5",2.36735671716443,9.22888614419498e-07,8.49643486290967e-05
"NM_001013672.5",-0.196768455037504,0.398079177560634,0.605999797861333
"NM_182705.2",-0.187856576443874,0.344626762995276,0.591021307642899
"NR_024120.2",-0.221132274237445,0.195338135945565,0.558773997767035
"NM_006445.4",0.997366099029496,0.000250421133510762,0.0119052670029707
"NR_144476.1",-0.285725441053243,0.203700626211774,0.559692410014014
"NM_080822.3",-0.207377410277349,0.464542728384151,0.631633390394828
"NM_006497.4",-0.131909872373015,0.502782319828836,0.650487944458454
"XM_006721566.3",-0.187732853547121,0.289454613779478,0.576279778478858
"NM_018128.5",-0.257386197296465,0.140139323217908,0.549307502251699
"XR_934153.3",-0.235861235079645,0.266974205402902,0.57107942069165
"XM_017024654.2",-0.235760757827573,0.263015686847912,0.570619246639045
"NM_000049.4",-0.312593977151858,0.453945540648928,0.627979810759726
"NM_013276.4",-0.200615453200905,0.154462188941308,0.549307502251699
"NM_031965.2",-0.149030724982374,0.788752504227397,0.824579041910401
"NM_001114118.3",-0.20682396557936,0.15964201178985,0.549307502251699
"NM_001124758.3",-0.218994367136334,0.409231524395839,0.608816649701144
"NM_014389.3",-0.0640251756621555,0.689474919862477,0.752938998797104
"NM_022059.4",-0.21753133688001,0.391631829522765,0.604595318400862
"XR_001752421.1",-0.231232465390806,0.470760421507186,0.633274252450919
"NM_001145536.2",-0.195864058028515,0.600905836184823,0.696354415558836
"XM_017024761.1",-0.2207947349122,0.2280216396735,0.568279898739505
"XR_001752769.1",-0.263483492650857,0.293155522284558,0.576279778478858
"NM_006612.6",-0.102040328741854,0.455802221361572,0.628789566239896
"NM_153018.3",-0.300112887598614,0.0358299149351896,0.488466002357458
"NR_034082.2",-0.232671192199067,0.193140511165053,0.558773997767035
"NM_001212.4",-0.218897149978482,0.212580638830761,0.561505419046401
"NM_001162371.3",-0.197904074999439,0.381034998605233,0.601197767113806
"XM_011524091.2",-0.245701144953405,0.355031389080481,0.591021307642899
"NM_032731.4",0.031742878819973,0.847329288684931,0.870440997940595
"NM_016060.3",-0.112666498591159,0.634755626120731,0.716121889029418
"NM_001105520.2",-0.21433460928639,0.21012102831489,0.560608659463852
"NR_040089.1",-0.193288300374054,0.379686240558749,0.600469395574792
"XM_011523780.2",-0.257194603675706,0.239407235210899,0.568326235965891
"NR_038310.1",-0.337536077750861,0.194362633863159,0.558773997767035
"NM_181844.4",-0.248638542437844,0.22213662194801,0.565084389165989
"NM_007278.2",-0.280425861773112,0.013330013033938,0.313315953575874
"NM_203413.2",-0.285919666073842,0.0157533314517749,0.342414465770138
"NM_001042.3",-0.195784358673868,0.621218743915249,0.70790925458053
"NM_004489.5",-0.145084669259303,0.313024868277533,0.580390817912381
"NM_152766.5",-0.25661962432899,0.225382428178934,0.567815802614058
"XM_017024897.1",-0.123631358027428,0.717328404971634,0.771978179442923
"NM_020795.4",-0.0742397599084513,0.852251849519433,0.873345685776089
"NM_000747.3",-0.2359386694206,0.1229097496525,0.549307502251699
"NM_000937.5",-0.156670897739968,0.513111604630924,0.654929428645626
"NM_015670.6",-0.281409052788544,0.0182726005227483,0.377089777026232
"NR_002912.1",-0.3112267494499,0.180365689522522,0.551699112871792
"NM_006942.2",-0.159563071567311,0.330791542627586,0.58613608469716
"NM_001678.5",-0.186618910710802,0.449005371783879,0.625816786523549
"NM_001406.4",-0.217389681444881,0.49317016171188,0.645777426460787
"XM_024451026.1",0.0694832634495015,0.850906989627678,0.872650652415889
"NM_001330125.1",-0.110753079811392,0.804012146109297,0.837813590987051
"NM_017622.3",-0.194991323340408,0.139864003218495,0.549307502251699
"NR_024447.1",-0.292263449770158,0.0721248259832486,0.549307502251699
"XR_001752780.2",-0.295261713245197,0.075919259941807,0.549307502251699
"NM_004589.4",-0.235125579672955,0.133666408546849,0.549307502251699
"NM_020233.5",-0.308109124893247,0.00587290537406092,0.169466921241559
"XR_001752793.1",-0.255318339199051,0.23103378469982,0.568326235965891
"NR_049718.1",-0.208018880357707,0.199075760991358,0.559438789746041
"NM_145301.2",-0.0888054436779681,0.689569421994946,0.752938998797104
"NM_001135036.1",-0.313559741911287,0.102145537956001,0.549307502251699
"NM_178571.4",-0.218615262888477,0.396587609586787,0.605668162196574
"NR_002211.1",-0.548042516481342,0.00820654295430503,0.223464549929433
"NM_181716.3",-0.257071741217589,0.21719015805879,0.563194774265304
"NR_003190.2",-0.312679301604987,0.662000125472606,0.734570638557703
"NR_146392.1",-0.126286239486051,0.759373079856995,0.802252069794276
"XM_024450635.1",-0.174550913704333,0.57266701865408,0.682166504044704
"NM_144606.7",-0.253890345394575,0.43366110196777,0.620593055785049
"NM_018019.3",-0.279312500013497,0.0253858631136848,0.436908029849769
"XM_011524022.2",-0.16705745507482,0.193803320186006,0.558773997767035
"NM_017758.4",-0.228757566399556,0.2575434223796,0.570619246639045
"NM_144775.3",-0.274256278500311,0.307709887733696,0.578010053867959
"NR_003554.1",-0.297628944054741,0.306588388646608,0.578010053867959
"NR_160540.1",-0.220490190429278,0.309298694750422,0.578045843642627
"NM_001321215.2",-0.213400563573275,0.335517758841657,0.588805749253134
"XR_934306.3",-0.248364965347812,0.387392656900732,0.603353107172641
"NM_018242.3",-0.268889104362712,0.263755965667303,0.570619246639045
"NR_023380.1",-0.259341079128826,0.428832395385023,0.619130305022068
"NR_146076.1",-0.320432258556137,0.282468160858517,0.576031693844597
"NM_015276.2",-0.304439353687485,0.428348414972821,0.619130305022068
"NM_152914.3",-0.206356592393605,0.171084226248343,0.549307502251699
"NR_160801.1",-0.267879889235351,0.312221564540727,0.57976301500299
"XR_001752468.1",-0.323831385909955,0.166870708185429,0.549307502251699
"XM_024450637.1",-0.13309819194426,0.534161551404496,0.664042167981436
"XR_934637.3",-0.0995030227906125,0.864699531948729,0.883745777145838
"NM_001267774.2",-0.175494737129204,0.422932449053399,0.615722544116228
"NM_152464.3",-0.27399076245326,0.0776280399073623,0.549307502251699
"NM_000638.4",-0.245470661097796,0.2328650242799,0.568326235965891
"NM_015077.4",-0.115730074877904,0.477587388906005,0.637369271894807
"NM_033198.4",-0.254929874811293,0.104860842060695,0.549307502251699
"NM_006461.4",-0.267480495097975,0.517197274396352,0.654929428645626
"NM_001174103.2",-0.204586144426475,0.271675915342168,0.571266423629509
"NM_000984.6",1.09927622340187,0.00034158123473705,0.0155997729249991
"NM_178170.3",-0.235137483809566,0.133379001046388,0.549307502251699
"NM_144683.4",-0.197654436742155,0.0325592386404481,0.474616558199085
"NM_001290131.2",-0.274360400639478,0.0923575522231328,0.549307502251699
"NM_004740.3",-0.292223260230222,0.377123781166079,0.599462877480021
"NM_020772.3",-0.301203473854155,0.0892697461314169,0.549307502251699
"NM_198147.3",-0.20176561085757,0.359942203103517,0.593086584659205
"NR_015341.2",-0.253818480769137,0.0448550221328594,0.532022757404058
"NR_144394.1",-0.185583267736195,0.485199531210793,0.640746193311157
"NM_002544.5",-0.346906453098706,0.229150478613447,0.568326235965891
"NM_018428.3",-0.141629087944397,0.354852198469047,0.591021307642899
"NM_001321350.2",-0.279570785246055,0.207060917250127,0.560505105142553
"NR_033412.1",-0.131015413633559,0.675359215540844,0.743183334738995
"NM_022344.4",-0.103900919042255,0.564297126674577,0.67832607973317
"NM_015544.3",-0.307481565246621,0.415105638636617,0.612293419682432
"NR_160787.1",-0.279780180302452,0.574864540927364,0.683520774370379
"NM_052857.4",-0.273124918989115,0.131052218111665,0.549307502251699
"NR_135479.1",-0.254804304280752,0.0572309663082654,0.545909611026749
"NM_000286.3",-0.290667563132522,0.0104322759645894,0.27133273809246
"NM_033315.4",-0.239943434281369,0.407511197723142,0.608538863747225
"NR_036750.2",0.116854853604811,0.6149038839204,0.704569086157618
"NM_001199417.2",0.443173119387314,0.0792304247246399,0.549307502251699
"NM_005937.4",1.15290061306792,1.16806458063378e-06,0.000105855852619936
"NM_001136498.2",1.52427079539494,0.00140478347952331,0.0543281953148321
"NM_000978.4",-0.290675845912038,0.073878606993458,0.549307502251699
"NM_020405.5",-0.252943329808656,0.0731554457756593,0.549307502251699
"NM_001330200.1",-0.132916629729177,0.407956349209121,0.608560145143164
"XM_024450801.1",-0.260289472463268,0.439362960342918,0.623127642344278
"NM_006160.4",-0.132945596943642,0.579481928772715,0.685497692613043
"NM_032192.4",0.060335763728853,0.831230846229685,0.858347061942854
"XM_024450549.1",-0.202570202662364,0.395837418899387,0.605215218776499
"NM_003673.4",-0.240073847831648,0.20768210621793,0.560505105142553
"NM_002809.4",-0.205476367096428,0.320105272967861,0.58193741763079
"NM_199334.4",-0.152219288967195,0.523042857727304,0.658486775519505
"NM_021724.5",-0.202785685947469,0.476313808786351,0.637255116260007
"NM_001365921.1",-0.317771541541518,0.0455543754898661,0.534848942998428
"NM_016339.6",0.036484645987952,0.93930369872092,0.947306807960587
"NM_152219.4",-0.177497035168392,0.450657902640831,0.627115123636474
"NM_001552.3",-0.205488261954472,0.290700546435195,0.576279778478858
"NM_152349.3",-0.332832406454239,0.345925597792291,0.591021307642899
"NM_002276.5",-0.119247533769413,0.759757012721597,0.802511504969088
"NM_000422.3",-0.105723525485399,0.778718864764688,0.816591830706055
"NM_005801.4",-0.241164125744543,0.0465048514158482,0.535208014854446
"NM_018143.3",-0.256272953559905,0.376635970423902,0.599462877480021
"NM_001330216.2",-0.24162261546783,0.654637292269172,0.728910788090075
"XR_001752603.2",-0.23682374835998,0.295589906236993,0.576279778478858
"NM_001242704.1",-0.184376519541958,0.367116138426547,0.597215328419853
